,rating,comment,itemId,userId,label,check_label
3777,3.0,"This replaced a Kindle 7 HDX with 32GB of ram. The older tablet had a charging port that wasn't functioning anymore. Had the Geek Squad warranty so they issued a full credit for the old tablet and my son chose the HD8 as his new tablet. Other than the screen resolution being lower and less memory, great tablet. My son didn't care about the resolution and the new Kindles let you pop in an SD card for more storage. Popped in a 64GB SD card and he's a happy camper now.. ;)",6,2039,2.0,False
593,3.0,"Not sure I would like this, however, words to songs..Great and ability to view my outdoor and Indoor cameras is a plus. Still learning to use.",4,1849,1.0,False
2978,3.0,"Last Christmas I gave my nephew a fire stick, which he loved. In the meantime, I purchased an Amazon Tap for myself. Since he likes gadgets, I knew he would want one. So I purchased it for him",17,102,3.0,True
288,3.0,This product is super easy to use and the sound quality is terrific. I use it every day! The easy of use is also appreciated!,4,181,3.0,True
1962,3.0,I bought it for my niece who is 7 seven years old. She loves it and she learns from the applications included.,14,2032,3.0,True
3743,3.0,This tablet is great for kids and adults who have little to no knowledge of computers. It handles easily and has plenty of storage,6,2724,3.0,True
1518,2.5,Exchanged the google Google home for this model. Fun for the kids. Finding new uses for it every day. Had a problem when best buy forgot to include the free light bulb.,16,1794,3.0,False
120,3.0,The Echo is very easy to use and has features that allow users to converse easily with others who may have a hard time learning how to communicate using newer videophone technology. This product removes those barriers.,4,2975,2.0,False
1702,3.0,Love not having to carry books and being able to get a variety of books.,20,717,3.0,True
2595,2.5,"When used with AMAZON Prime and the ""FreeTime"" app for kids this is a great tablet. Recommend installing at least 32 gb of micro SD card storage and install apps to the card to insure that the tablet has enough free space to handle videos. Easy enough to use for our 2 year old grandson.",19,3532,3.0,False
3911,1.0,I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .,6,2141,3.0,False
2617,3.0,Love the simplicity. Also love that I use it for reading only and can't download distracting apps.,20,3631,3.0,True
4097,3.0,"This is actually a pretty good little tablet. It is not the most powerful and it doesn't have the highest resolution screen. But for the price, you can't go wrong. It does what it is supposed to do and for the low price you won't feel much pain if you break it. A perfect first tablet for the kids or a nice secondary tablet that you can just toss in a bag or the car for road trips.",6,48,3.0,True
3649,3.0,Inexpensive tablet. Funtional and great for reading. It has the blue screen that make it great for reading.,6,3643,3.0,True
2062,2.5,kid proof! bought for my grand babies and they love it!,14,3431,3.0,False
1160,3.0,"Went to my local Best Buy and a friendly employee greed me and ask me if I needed any help, I ask about the echo and the google assistance and the employee explained the pros and cons of each device and even show me other ones. With his help I end up pickin the new echo Plus (Alexa) and I absolutely LOVE IT! I really like the Phillips Hue Bulb included and I am definitely going to buy more! My customer experience was really great and I am very grateful for the courtesy, knowledge and the time this employee offered me. This experience make me want to come back to this same store for all my needs specially because they can help me choose wisely. Love my Alexa, and love the hue bulb. Now I will be going to buy a new smart tv to control with Alexa next. Great customer service!!! Thank you!!",16,3052,3.0,True
1981,3.0,I bought this for my daughter as a Christmas present and she loves it.,8,423,3.0,True
2543,3.0,Fun product that can be used for many purposes. Great for streaming or reading on the go with great graphics. Makes an awesome gift!,8,2103,3.0,True
3987,3.0,It was a perfect gift for my godson. He loved it! Definitely would recommend this product.,6,685,3.0,True
639,3.0,"The Echo Show is hands down the best device of the Echo lineup. I’ve bought at least one of everyone except the Tap. I use this to call and check on my grandparents, who I got one for Christmas. It’s amazing watching my arlo and ring cameras on the screen. Also watching news segments and looking at cooking recipes/videos is great. It’s also the easiest to set up of the Echo Devices, you don’t even need to use the app,",4,3578,3.0,True
2031,3.0,This is excellent for toddlers and also as they grow. Numerous things they can do on it and also nice to be abke to control it as a parent.,14,2926,3.0,True
1245,3.0,"We bought this for our son who wanted nothing for christmas... he uses it all the time. With lights, music, and locking the door. He absolutely loves it. We are now buying another home base for the rest of the house.",16,1385,3.0,True
2169,3.0,My second Kindle fire. Lives up to Amazon'so description,8,2924,1.0,False
847,3.0,Great Smart speaker for my 90 year old mother in law.,4,723,3.0,True
1633,2.5,she loves it she is 6yrs old and it fits her level well and she just loves it,14,1970,3.0,False
3251,3.0,"This kindle has made life easier by adding the micro sd card slot to enhance the memory capacity up to 128gb more than it has built in, makes it easy to switch cards so you can have your whole library on hand without slowing down the overall processing capability",7,3516,1.0,False
1780,3.0,Love this!!!!It is kidproof...I have a active 1 year old grandson who enjoy it very much!!!,19,1670,3.0,True
4470,3.0,I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen. Other than that the battery lasts a long time and its compact and easy to use.,5,3422,3.0,True
2519,3.0,Bought for my 2 yr old grandson.. and he loves it has a lot of learning numbers alphabet and shapes,19,3300,3.0,True
3940,3.0,"Good picture, works well, great variety of apps. keep in mind that you get apps from amazon, not google play, so they aren't always the same or same price",6,1018,3.0,True
2191,3.0,I am very happy with this tablet. My kids spends hours of hours on this neat device.,14,3763,3.0,True
